id,brand,model,model_year,milage,fuel_type,engine,transmission,ext_col,int_col,accident,clean_title,car_score,milage_per_year,price
32376,19,584,13,123500,3,687,5,45,25,0,0,765,8821.42857142857,16000
32377,32,1577,1,71962,3,858,31,87,25,1,0,1004,35981.0,51000
32378,25,298,9,124000,3,198,5,45,25,0,0,276,12400.0,19900
32379,17,682,4,49400,3,520,5,48,25,0,0,601,9880.0,44950
32380,32,1667,2,8000,3,945,25,60,25,0,0,1058,2666.6666666666665,60999
32381,45,1800,1,1800,3,976,20,228,109,1,0,1336,900.0,52645
32382,19,209,19,100100,3,17,3,45,3,0,0,71,5005.0,4999
32383,18,737,8,65000,3,386,5,45,43,1,0,482,7222.222222222223,25000
32384,33,817,9,134500,3,656,5,45,25,1,0,734,13450.0,19995
32385,18,1521,2,19200,3,862,31,45,25,1,0,966,6400.0,48000
32386,16,387,7,103466,3,282,4,60,43,1,0,392,12933.25,12995
32387,23,916,6,80000,3,603,19,48,25,1,0,698,11428.57142857143,45000
32388,30,847,6,27214,3,418,19,45,25,0,0,510,3887.714285714286,36800
32389,33,817,5,52000,3,656,5,48,25,1,0,737,8666.666666666666,37000
32390,39,1060,3,62197,3,682,14,45,46,1,0,790,15549.25,39244
32391,41,1677,10,22700,3,880,36,24,25,1,0,968,2063.6363636363635,229000
32392,30,841,6,117000,3,596,19,45,6,0,0,669,16714.285714285714,17000
32393,33,1670,2,12500,3,962,17,48,25,1,0,1055,4166.666666666667,489000
32394,25,613,9,126225,3,143,4,16,25,0,0,191,12622.5,11500
32395,16,387,10,112000,3,282,4,16,3,1,0,308,10181.818181818182,14599
32396,34,1064,5,96343,3,645,21,48,25,0,0,742,16057.166666666666,33242
32397,34,1340,10,60000,3,710,15,45,25,1,0,798,5454.545454545455,51500
32398,16,976,7,62662,3,447,3,24,25,1,0,502,7832.75,27500
32399,39,1020,7,63875,3,746,19,87,3,0,0,858,7984.375,27500
32400,12,45,21,156350,3,40,4,14,6,0,0,67,7106.818181818182,3990
32401,25,298,17,148000,3,198,17,48,25,0,0,291,8222.222222222223,9995
32402,26,894,6,67499,3,642,19,87,25,1,0,776,9642.714285714286,35000
32403,36,1198,5,45000,3,662,4,48,25,1,0,742,7500.0,26900
32404,30,1586,6,48291,3,890,17,45,85,1,0,1040,6898.714285714285,48500
32405,32,960,2,11500,3,581,4,60,3,1,0,651,3833.3333333333335,43000
32406,32,324,6,64532,6,352,4,60,3,1,0,425,9218.857142857143,25500
32407,32,1206,5,32268,2,711,31,48,3,1,0,795,5378.0,46500
32408,39,1402,4,67483,3,697,5,14,6,1,0,725,13496.6,46500
32409,34,1765,5,40000,3,990,4,45,25,1,0,1067,6666.666666666667,48500
32410,34,503,14,86121,3,249,2,87,25,1,0,366,5741.4,13500
32411,11,221,15,40000,3,211,2,45,6,1,0,267,2500.0,17899
32412,31,865,3,67522,3,656,31,48,25,0,0,763,16880.5,29995
32413,30,543,8,58664,3,418,19,87,25,1,0,552,6518.222222222223,27500
32414,25,1120,2,2533,3,619,5,45,25,1,0,697,844.3333333333334,51999
32415,28,585,5,38100,3,639,19,24,25,1,0,710,6350.0,34700
32416,28,276,14,152000,3,246,5,45,25,0,0,324,10133.333333333334,11800
32417,30,1282,5,67800,3,736,17,45,25,1,0,826,11300.0,45999
32418,20,933,4,35902,3,592,14,56,25,1,0,690,7180.4,35619
32419,30,436,9,116000,3,386,17,45,25,1,0,476,11600.0,4500
32420,32,979,15,19900,3,607,9,45,25,0,0,689,1243.75,28500
32421,33,1437,7,50850,3,803,19,60,6,1,0,891,6356.25,39000
32422,41,1374,6,67647,3,745,19,87,6,0,0,860,9663.857142857143,45000
32423,36,1209,9,110000,2,466,19,45,10,0,0,542,11000.0,26499
32424,29,786,10,67900,3,492,9,16,25,1,0,545,6172.727272727273,25990
32425,32,1102,1,1090,3,581,4,48,25,1,0,661,545.0,82000
32426,40,1065,7,29720,3,472,19,45,25,1,0,564,3715.0,20784
32427,30,293,9,69423,3,305,5,45,25,1,0,383,6942.3,18650
32428,34,1302,5,33500,3,726,30,16,3,1,0,778,5583.333333333333,26000
32429,30,1620,4,40000,3,890,17,45,25,0,0,980,8000.0,48000
32430,30,160,20,140000,3,175,9,45,6,1,0,238,6666.666666666667,6730
32431,14,761,14,129999,3,458,2,48,25,1,0,536,8666.6,29999
32432,24,1165,6,105667,3,638,4,48,25,1,0,718,15095.285714285714,43000
32433,30,1149,2,13000,3,596,4,60,43,1,0,706,4333.333333333333,50000
32434,14,1559,8,67500,3,922,4,45,25,1,0,999,7500.0,40000
32435,33,1716,2,13700,3,962,4,45,52,1,0,1066,4566.666666666667,64000
32436,33,330,8,110000,3,656,5,14,25,1,0,703,12222.222222222223,20000
32437,19,1158,7,92000,3,626,4,48,6,1,0,687,11500.0,30000
32438,27,177,16,134000,3,98,5,45,25,1,0,176,7882.35294117647,8800
32439,26,24,20,141485,3,51,4,45,3,1,0,106,6737.380952380952,3900
32440,36,876,5,74860,3,792,30,48,25,1,0,898,12476.666666666666,90000
32441,22,236,10,149437,3,314,5,60,25,0,0,407,13585.181818181818,11995
32442,11,538,7,101600,3,284,6,48,25,0,0,366,12700.0,26500
32443,19,456,18,244000,2,328,4,87,3,1,0,424,12842.105263157895,16900
32444,30,1479,5,59338,3,736,17,45,25,1,0,826,9889.666666666666,31000
32445,33,665,16,60000,3,431,2,87,25,1,0,548,3529.4117647058824,27500
32446,51,1778,3,2000,3,1023,4,60,25,1,0,1115,500.0,39000
32447,31,1099,1,84129,3,752,20,228,58,0,0,1061,42064.5,22999
32448,4,246,16,142400,3,292,4,16,25,1,0,340,8376.470588235294,4000
32449,36,1729,1,13970,6,936,4,87,54,1,0,1087,6985.0,75500
32450,32,607,7,113294,3,403,5,48,25,0,0,484,14161.75,16500
32451,50,1743,5,22169,3,1056,27,60,121,1,0,1267,3694.8333333333335,77897
32452,16,929,11,169802,3,523,14,0,0,0,0,540,14150.166666666666,9985
32453,40,1371,1,6449,3,645,20,45,3,1,0,716,3224.5,72900
32454,30,1324,3,19300,3,736,19,48,25,1,0,831,4825.0,64000
32455,25,1458,5,32000,3,812,17,45,25,1,0,902,5333.333333333333,58000
32456,29,1687,8,66250,3,893,19,48,25,0,0,988,7361.111111111111,41000
32457,14,1559,8,16002,3,922,19,48,25,1,0,1017,1778.0,39900
32458,29,537,9,74000,3,555,19,48,43,1,0,668,7400.0,27000
32459,34,1688,4,4010,3,973,30,45,25,1,0,1076,802.0,149900
32460,9,202,23,148949,3,225,4,60,25,0,0,317,6206.208333333333,7300
32461,19,67,20,99700,3,131,4,45,3,1,0,186,4747.619047619048,9999
32462,32,1102,9,62500,3,581,5,16,3,0,0,608,6250.0,19900
32463,25,298,18,107818,3,198,5,87,6,0,0,299,5674.631578947368,11400
32464,21,1244,2,14206,3,549,15,45,43,1,0,655,4735.333333333333,27500
32465,30,925,16,81000,3,553,9,87,25,1,0,677,4764.705882352941,54000
32466,34,1433,2,5409,3,645,27,220,25,1,0,920,1803.0,154900
32467,29,1687,5,15555,3,976,24,45,25,1,0,1073,2592.5,74900
32468,34,163,22,140401,3,181,4,24,6,0,0,218,6104.391304347826,6500
32469,26,1275,1,15000,6,780,4,45,25,1,0,860,7500.0,48500
32470,41,1781,1,1518,3,1024,19,2,25,1,0,1073,759.0,194965
32471,29,804,6,59750,3,555,17,87,25,1,0,687,8535.714285714286,35000
32472,30,558,11,82849,3,418,9,24,25,1,0,479,6904.083333333333,19999
32473,17,364,14,134000,3,351,17,60,25,0,0,456,8933.333333333334,11500
32474,30,747,8,59000,3,386,17,45,43,0,0,494,6555.555555555556,26999
32475,21,667,6,48000,3,626,4,45,43,1,0,721,6857.142857142857,34500
32476,41,1677,10,13856,3,880,15,60,25,1,0,983,1259.6363636363637,43500
32477,19,1134,6,74000,3,687,5,45,25,1,0,765,10571.42857142857,33000
32478,45,1800,1,1335,3,976,20,48,109,1,0,1156,667.5,85000
32479,13,622,11,110000,3,435,5,87,25,0,0,555,9166.666666666666,18000
32480,32,1027,3,35921,3,732,27,158,25,1,0,945,8980.25,36994
32481,30,492,9,126000,3,386,4,48,25,0,0,466,12600.0,12700
32482,32,979,14,69000,3,396,17,48,52,0,0,516,4600.0,20000
32483,17,1122,5,24108,3,692,17,87,25,1,0,824,4018.0,44870
32484,33,141,19,75000,3,44,4,45,25,1,0,121,3750.0,18900
32485,29,858,8,69700,3,555,4,48,25,1,0,635,7744.444444444444,26000
32486,41,1281,9,54000,3,590,15,45,6,1,0,659,5400.0,37000
32487,32,1631,2,54002,5,949,31,48,54,1,0,1087,18000.666666666668,49990
32488,2,529,8,122000,3,194,4,16,25,1,0,242,13555.555555555555,17000
32489,38,1328,2,10558,3,1038,19,45,25,1,0,1130,3519.3333333333335,469900
32490,30,1620,7,65000,3,977,4,45,25,0,0,1054,8125.0,54999
32491,24,1162,1,11100,3,765,17,60,43,1,0,888,5550.0,30500
32492,13,1093,5,37800,3,764,17,24,25,1,0,833,6300.0,32500
32493,34,1053,11,21300,3,554,15,48,6,0,0,626,1775.0,38500
32494,38,1403,4,25396,3,723,14,75,37,1,0,852,5079.2,36999
32495,14,186,17,170000,3,51,4,45,6,0,0,109,9444.444444444445,7700
32496,36,1755,1,19200,3,868,17,87,52,1,0,1027,9600.0,48000
32497,5,615,8,74725,3,440,9,24,25,1,0,501,8302.777777777777,12500
32498,30,1620,3,25420,3,934,19,24,6,1,0,986,6355.0,104000
32499,45,1800,4,23430,3,1046,20,48,25,1,0,1142,4686.0,33580
32500,30,1324,5,69000,3,736,4,48,6,1,0,797,11500.0,36500
32501,32,1420,17,103272,3,438,0,3,6,1,0,450,5737.333333333333,9995
32502,31,1125,6,89726,3,743,4,87,25,1,0,862,12818.0,35999
32503,26,556,9,122770,3,502,4,14,25,1,0,548,12277.0,27499
32504,34,506,13,153818,3,315,4,48,25,0,0,395,10987.0,6300
32505,29,996,11,99769,3,595,9,45,54,1,0,706,8314.083333333334,29995
32506,32,1664,5,87500,5,865,5,16,25,1,0,916,14583.333333333334,130000
32507,41,385,26,145565,3,197,1,24,6,0,0,231,5391.2962962962965,5500
32508,24,746,10,46628,3,523,13,27,6,1,0,572,4238.909090909091,15999
32509,33,665,18,105760,3,455,9,45,3,1,0,515,5566.315789473684,12900
32510,34,694,10,87892,3,437,4,87,25,0,0,556,7990.181818181818,16900
32511,32,825,8,34000,1,319,4,60,3,1,0,387,3777.777777777778,25000
32512,14,186,16,100472,3,51,4,87,3,1,0,148,5910.117647058823,10099
32513,31,697,8,87500,3,399,4,45,25,0,0,476,9722.222222222223,21900
32514,19,159,20,242000,3,62,4,45,3,1,0,117,11523.809523809523,4900
32515,19,1287,9,94448,3,538,4,87,25,1,0,657,9444.8,29900
32516,32,1395,2,16700,5,744,5,87,25,1,0,866,5566.666666666667,185000
32517,6,107,17,117000,3,347,4,48,25,1,0,427,6500.0,15900
32518,34,1340,9,67500,3,801,9,48,25,1,0,886,6750.0,217000
32519,38,1079,6,62662,3,606,19,48,25,1,0,701,8951.714285714286,27450
32520,19,8,23,231581,3,92,4,103,6,1,0,208,9649.208333333334,9000
32521,32,643,15,152000,3,338,5,87,25,0,0,458,9500.0,3999
32522,30,841,6,62808,3,596,4,45,6,1,0,654,8972.57142857143,35999
32523,33,1246,8,25000,3,803,9,87,25,1,0,927,2777.777777777778,65000
32524,19,144,22,149437,6,83,1,103,3,1,0,196,6497.260869565217,8900
32525,30,1542,1,1500,6,907,17,45,25,1,0,1000,750.0,81500
32526,32,1338,5,97000,5,865,5,45,25,0,0,945,16166.666666666666,49000
32527,19,832,5,26800,6,540,6,60,25,1,0,637,4466.666666666667,29000
32528,13,396,14,130000,3,229,9,87,25,1,0,353,8666.666666666666,9250
32529,30,347,13,143898,3,178,5,87,6,1,0,279,10278.42857142857,9950
32530,25,988,5,42780,3,412,17,16,25,1,0,473,7130.0,34700
32531,30,749,12,58800,3,348,9,45,25,1,0,430,4523.076923076923,27500
32532,39,1326,3,24364,3,708,20,173,69,1,0,973,6091.0,39853
32533,39,1402,5,41000,5,793,5,87,25,1,0,915,6833.333333333333,45500
32534,26,1396,4,4000,3,708,20,117,25,1,0,873,800.0,95999
32535,26,1109,10,124630,3,224,4,45,25,1,0,301,11330.0,11200
32536,31,865,8,83858,3,656,5,48,3,0,0,715,9317.555555555555,27633
32537,30,952,12,46200,3,543,19,87,25,1,0,677,3553.846153846154,40000
32538,33,1537,3,74582,3,656,31,60,25,1,0,775,18645.5,37995
32539,29,1504,14,142792,3,577,15,87,25,1,0,707,9519.466666666667,399950
32540,32,1206,4,23250,3,696,31,48,3,1,0,781,4650.0,38000
32541,30,1147,9,60100,3,672,19,87,25,1,0,806,6010.0,27950
32542,18,1637,2,13177,3,845,17,45,43,1,0,953,4392.333333333333,43860
32543,29,139,19,159890,3,94,9,24,25,1,0,155,7994.5,6500
32544,32,1206,2,22000,3,696,31,48,3,1,0,781,7333.333333333333,41100
32545,17,702,8,69423,3,351,4,87,25,1,0,470,7713.666666666667,19500
32546,30,1763,1,2900,3,981,4,87,25,1,0,1100,1450.0,84500
32547,19,1662,2,8681,3,917,31,87,25,1,0,1063,2893.6666666666665,84999
32548,41,830,10,76000,3,484,17,48,25,0,0,577,6909.090909090909,18000
32549,34,694,10,35000,3,437,15,45,6,1,0,506,3181.818181818182,18000
32550,31,1435,3,86000,3,616,4,87,43,1,0,753,21500.0,68000
32551,33,1722,6,11025,3,942,17,48,52,1,0,1062,1575.0,66200
32552,20,518,12,33576,3,402,9,48,6,1,0,468,2582.769230769231,18900
32553,39,1359,4,54800,6,779,19,60,25,1,0,889,10960.0,27500
32554,33,1389,6,61341,3,752,20,138,3,1,0,916,8763.0,43666
32555,19,1284,2,1050,3,651,4,87,25,1,0,770,350.0,40000
32556,32,1532,3,20250,3,833,9,149,25,1,0,1019,5062.5,60000
32557,26,28,19,123400,3,78,4,45,3,1,0,133,6170.0,6900
32558,33,330,18,215000,3,157,4,16,25,0,0,205,11315.78947368421,10750
32559,30,1562,2,14360,6,860,19,87,54,1,0,1026,4786.666666666667,56000
32560,30,1324,5,51400,3,736,19,48,6,0,0,812,8566.666666666666,26000
32561,34,694,10,53500,3,437,4,45,6,1,0,495,4863.636363636364,21000
32562,18,303,14,144200,3,324,5,45,25,1,0,402,9613.333333333334,10900
32563,20,518,12,99000,3,402,9,24,25,1,0,463,7615.384615384615,18900
32564,20,843,5,69771,3,471,17,45,25,1,0,561,11628.5,27500
32565,34,849,5,654,3,645,28,87,25,1,0,788,109.0,22999
32566,34,1550,5,45791,3,868,30,45,6,0,0,952,7631.833333333333,72567
32567,11,1217,7,46496,3,730,4,60,3,1,0,800,5812.0,41000
32568,18,1521,9,144770,3,927,31,60,6,1,0,1027,14477.0,4500
32569,15,660,5,33012,3,423,4,87,25,1,0,542,5502.0,38000
32570,26,894,6,84786,3,642,19,45,25,1,0,734,12112.285714285714,32000
32571,30,847,7,53500,3,418,19,87,25,1,0,552,6687.5,25900
32572,36,1590,1,13000,6,899,17,87,25,1,0,1034,6500.0,69000
32573,36,1140,7,55000,3,718,19,2,6,0,0,748,6875.0,38000
32574,14,926,4,54000,3,675,19,103,25,1,0,825,10800.0,28000
32575,36,816,9,71290,3,590,19,87,25,1,0,724,7129.0,29800
32576,32,1272,5,81000,3,769,4,87,3,1,0,866,13500.0,38500
32577,30,1220,5,36000,3,736,17,87,25,1,0,868,6000.0,41000
32578,33,1082,9,172600,5,644,5,48,25,1,0,727,17260.0,26900
32579,33,1716,1,8288,3,962,19,87,52,1,0,1123,4144.0,62595
32580,39,1443,3,5779,3,682,20,173,58,1,0,936,1444.75,52991
32581,12,237,16,92861,3,206,4,24,6,1,0,243,5462.411764705882,10950
32582,34,503,8,81000,3,719,4,48,6,1,0,780,9000.0,30000
32583,28,410,11,225000,3,295,4,16,25,0,0,343,18750.0,12500
32584,30,895,8,57939,3,543,4,48,25,1,0,623,6437.666666666667,27500
32585,34,1240,4,38000,3,726,4,45,25,1,0,803,7600.0,42500
32586,32,222,15,185000,3,65,4,45,25,1,0,142,11562.5,7500
32587,30,749,8,114528,3,281,4,45,25,1,0,358,12725.333333333334,18900
32588,30,254,18,76309,3,185,2,60,6,0,0,256,4016.2631578947367,9995
32589,42,1438,5,500,3,810,4,48,25,1,0,890,83.33333333333333,45900
32590,32,324,13,19079,6,352,6,60,6,1,0,430,1362.7857142857142,10995
32591,26,1563,2,9099,3,708,20,156,71,1,0,958,3033.0,78350
32592,41,1668,3,13500,3,1007,19,103,25,1,0,1157,3375.0,75000
32593,20,600,7,102665,3,471,5,87,25,1,0,591,12833.125,19800
32594,32,491,8,50000,3,607,9,48,25,1,0,692,5555.555555555556,35000
32595,29,1204,3,33000,3,596,4,45,25,1,0,673,8250.0,40000
32596,19,584,9,86000,2,453,5,16,3,1,0,479,8600.0,22500
32597,34,1424,6,39000,3,514,15,45,25,1,0,602,5571.428571428572,26900
32598,26,932,8,55700,3,642,4,48,25,1,0,722,6188.888888888889,17900
32599,15,218,21,83000,3,284,4,87,25,1,0,403,3772.7272727272725,10500
32600,19,1158,3,30048,3,705,20,60,25,1,0,813,7512.0,42433
32601,34,1019,6,47523,3,534,17,45,25,1,0,624,6789.0,32000
32602,36,1691,2,3000,3,883,19,45,25,1,0,975,1000.0,96500
32603,31,610,4,55018,3,580,30,48,25,0,0,686,11003.6,25500
32604,32,1222,8,98000,2,654,5,48,3,0,0,712,10888.888888888889,25000
32605,30,366,12,116000,3,418,4,87,25,0,0,537,8923.076923076924,9900
32606,33,1616,18,42000,3,829,36,149,25,1,0,1042,2210.5263157894738,65000
32607,25,1380,8,84272,3,772,5,45,25,0,0,850,9363.555555555555,23500
32608,26,170,19,176691,3,123,2,103,4,0,0,235,8834.55,15600
32609,32,794,6,71000,2,368,4,48,6,0,0,428,10142.857142857143,18700
32610,32,825,6,59500,3,515,31,87,25,0,0,661,8500.0,30989
32611,25,1061,6,52100,3,619,4,2,25,1,0,653,7442.857142857143,38000
32612,19,289,9,91700,3,237,4,48,25,1,0,317,9170.0,12000
32613,33,456,17,148000,2,328,4,3,25,1,0,362,8222.222222222223,12900
32614,30,895,8,65000,3,543,17,45,25,1,0,633,7222.222222222223,28000
32615,6,344,21,130000,3,96,4,48,3,0,0,154,5909.090909090909,3600
32616,33,893,17,97579,3,169,4,48,3,0,0,227,5421.055555555556,11000
32617,36,816,8,52500,3,590,4,16,25,1,0,638,5833.333333333333,21000
32618,7,274,4,23152,3,323,19,48,54,1,0,447,4630.4,26999
32619,13,249,8,76000,3,183,17,48,25,0,0,276,8444.444444444445,18000
32620,25,1053,10,89988,3,668,15,16,25,1,0,727,8180.727272727273,23800
32621,30,1620,7,48000,3,890,19,16,43,1,0,971,6000.0,68000
32622,34,523,18,90000,3,394,4,45,25,1,0,471,4736.8421052631575,15300
32623,30,787,11,75800,3,418,19,45,43,1,0,528,6316.666666666667,23999
32624,26,894,13,171609,3,224,2,45,25,0,0,299,12257.785714285714,19500
32625,5,165,17,178000,3,268,4,48,25,1,0,348,9888.888888888889,3850
32626,33,1437,5,92000,3,803,4,45,25,1,0,880,15333.333333333334,36000
32627,21,812,7,81880,3,549,15,45,25,1,0,637,10235.0,26999
32628,33,1437,3,91600,3,803,9,48,25,1,0,888,22900.0,51800
32629,34,687,9,130000,3,668,4,45,25,1,0,745,13000.0,27500
32630,33,1716,1,9000,3,962,19,45,54,1,0,1083,4500.0,90000
32631,23,916,6,98000,3,603,19,16,25,1,0,666,14000.0,30500
32632,30,554,9,135000,3,386,4,14,43,1,0,450,13500.0,14000
32633,30,1635,4,13250,3,967,17,87,25,1,0,1099,2650.0,44900
32634,19,1611,1,200,6,917,31,87,54,1,0,1095,100.0,67500
32635,30,787,8,72700,3,418,17,45,25,1,0,508,8077.777777777777,27000
32636,34,1363,6,19000,3,726,30,48,52,1,0,859,2714.285714285714,30900
32637,32,51,16,185000,3,145,4,45,3,1,0,200,10882.35294117647,8900
32638,30,1478,9,38718,3,577,17,48,6,1,0,651,3871.8,28500
32639,21,1076,7,67000,3,530,17,87,25,0,0,662,8375.0,65000
32640,30,573,8,76400,3,672,19,48,25,0,0,767,8488.888888888889,31300
32641,30,1478,8,98000,3,848,17,60,85,1,0,1013,10888.888888888889,29999
32642,12,1152,11,15607,3,545,5,45,25,1,0,623,1300.5833333333333,37900
32643,32,1199,4,71000,6,597,6,87,25,0,0,721,14200.0,18000
32644,28,1146,9,82000,3,743,4,45,25,1,0,820,8200.0,32000
32645,32,491,14,87500,3,396,9,24,3,0,0,435,5833.333333333333,14900
32646,36,455,12,66500,3,419,4,48,25,1,0,499,5115.384615384615,19950
32647,33,665,21,83853,3,90,4,45,25,1,0,167,3811.5,6950
32648,34,1469,3,48000,3,719,30,45,25,0,0,822,12000.0,67995
32649,28,743,10,123500,3,535,5,45,25,1,0,613,11227.272727272728,14750
32650,21,1574,6,57500,3,845,19,45,25,1,0,937,8214.285714285714,36000
32651,51,1698,15,13900,3,957,15,16,52,1,0,1043,868.75,28500
32652,27,673,8,71290,3,590,4,14,25,0,0,636,7921.111111111111,22000
32653,20,76,16,153843,3,507,14,56,25,0,0,605,9049.588235294117,7945
32654,25,1643,3,22400,3,921,31,48,54,1,0,1057,5600.0,93500
32655,34,1302,3,17500,6,857,30,60,6,1,0,959,4375.0,65000
32656,11,401,12,65750,3,211,4,45,10,1,0,273,5057.692307692308,17500
32657,33,1246,6,8660,3,803,19,48,43,1,0,916,1237.142857142857,39000
32658,34,1064,8,80134,3,645,37,45,25,1,0,755,8903.777777777777,18795
32659,34,503,9,102000,3,249,15,48,25,0,0,340,10200.0,14000
32660,6,107,16,201000,3,58,5,45,25,0,0,136,11823.529411764706,7900
32661,14,1503,4,27000,3,867,19,87,52,1,0,1028,5400.0,65000
32662,28,1146,8,89150,3,743,4,48,6,1,0,804,9905.555555555555,31900
32663,30,1620,7,25000,3,890,17,48,3,0,0,961,3125.0,76000
32664,34,904,10,106000,3,561,17,16,25,0,0,622,9636.363636363636,16000
32665,33,665,15,13500,3,695,4,60,6,1,0,768,843.75,8800
32666,33,154,15,187000,3,117,4,60,64,1,0,248,11687.5,6299
32667,30,1738,1,4514,3,977,19,87,52,1,0,1138,2257.0,109499
32668,13,396,11,82900,3,341,4,48,25,1,0,421,6908.333333333333,18000
32669,20,1187,3,22829,3,633,14,58,56,1,0,764,5707.25,38383
32670,33,535,24,39000,3,343,0,48,3,1,0,397,1560.0,25500
32671,41,830,9,102200,3,484,9,45,25,1,0,566,10220.0,14599
32672,36,1116,6,56000,3,590,5,60,43,1,0,701,8000.0,37000
32673,26,79,14,94500,3,51,4,87,3,1,0,148,6300.0,9000
32674,18,242,19,215000,3,163,4,48,6,0,0,224,10750.0,9950
32675,32,313,9,60000,3,103,4,45,25,1,0,180,6000.0,27000
32676,5,165,12,63500,3,268,5,25,25,1,0,326,4884.615384615385,10000
32677,25,613,22,222600,3,143,4,87,6,1,0,243,9678.260869565218,4999
32678,30,436,8,60000,3,386,4,45,25,1,0,463,6666.666666666667,24500
32679,30,1072,7,24000,3,621,17,87,25,1,0,753,3000.0,32000
32680,30,1620,1,2100,3,934,19,45,43,1,0,1044,1050.0,82000
32681,20,933,4,18185,3,633,14,58,25,1,0,733,3637.0,62425
32682,14,217,18,133255,3,158,4,24,3,0,0,192,7013.421052631579,6000
32683,11,538,5,55000,3,365,6,48,25,1,0,447,9166.666666666666,31000
32684,32,1229,3,28000,3,612,19,60,3,1,0,697,7000.0,36999
32685,34,1304,8,65000,3,770,15,45,25,0,0,858,7222.222222222223,55000
32686,28,975,8,49700,3,615,5,48,25,1,0,696,5522.222222222223,31700
32687,14,125,18,148000,3,77,0,24,3,0,0,107,7789.473684210527,4000
32688,33,253,15,75000,3,344,5,16,25,1,0,393,4687.5,16250
32689,30,837,6,81500,3,418,5,48,6,1,0,480,11642.857142857143,41250
32690,33,421,16,75000,3,311,4,48,3,1,0,369,4411.764705882353,12900
32691,22,10,19,143000,3,95,0,3,6,1,0,107,7150.0,22500
32692,33,1716,1,100000,3,962,4,60,54,1,0,1083,50000.0,30000
32693,33,799,2,20678,3,627,4,24,3,1,0,661,6892.666666666667,49000
32694,39,1114,8,89500,3,697,4,24,6,1,0,734,9944.444444444445,30000
32695,13,1330,9,25000,3,563,17,16,10,1,0,609,2500.0,59000
32696,24,1081,9,95400,3,476,4,87,25,1,0,595,9540.0,17995
32697,34,500,7,26000,5,770,15,48,25,0,0,863,3250.0,66500
32698,36,884,13,151896,3,126,5,45,25,1,0,204,10849.714285714286,7900
32699,32,1413,3,48641,3,799,29,45,37,1,0,913,12160.25,84645
32700,41,1614,3,23600,3,969,9,60,25,1,0,1066,5900.0,132900
32701,30,1324,4,13700,3,736,19,60,5,1,0,823,2740.0,39990
32702,32,1222,10,53000,3,654,5,45,3,0,0,710,4818.181818181818,25000
32703,34,550,8,72329,3,514,4,45,25,1,0,591,8036.555555555556,31000
32704,29,880,6,60000,3,596,19,87,25,1,0,730,8571.42857142857,27900
32705,14,1571,1,1800,3,867,19,48,25,1,0,962,900.0,49599
32706,32,1395,5,85000,5,865,17,45,25,1,0,957,14166.666666666666,37000
32707,27,970,7,62200,3,662,17,60,25,0,0,767,7775.0,24700
32708,34,1461,8,51850,3,896,15,45,25,1,0,984,5761.111111111111,188500
32709,34,638,3,63300,3,726,15,45,25,0,0,814,15825.0,36300
32710,30,554,9,30450,3,386,19,48,25,1,0,481,3045.0,27000
32711,36,876,8,79500,3,386,30,24,25,1,0,468,8833.333333333334,27000
32712,41,1677,17,138000,3,759,9,16,25,0,0,812,7666.666666666667,8400
32713,30,627,10,86500,3,418,19,16,25,1,0,481,7863.636363636364,21000
32714,12,363,21,160265,3,1,1,48,3,0,0,56,7284.772727272727,4500
32715,15,1533,12,148740,3,824,4,45,25,1,0,901,11441.538461538461,9900
32716,28,628,10,99200,3,406,5,16,25,1,0,455,9018.181818181818,17495
32717,25,1061,6,137000,3,619,4,48,6,1,0,680,19571.428571428572,42000
32718,26,1396,2,16100,3,642,19,48,25,1,0,737,5366.666666666667,46000
32719,28,676,11,119000,2,358,4,45,25,1,0,434,9916.666666666666,20500
32720,19,896,13,101900,3,538,4,87,3,0,0,635,7278.571428571428,6900
32721,32,877,10,96000,3,524,9,45,25,0,0,606,8727.272727272728,18200
32722,23,1510,2,19352,4,591,19,60,3,1,0,677,6450.666666666667,26950
32723,34,694,10,95816,3,437,15,16,25,1,0,496,8710.545454545454,12500
32724,32,1102,6,35500,3,581,31,60,3,0,0,678,5071.428571428572,35000
